2025-02-20 20:13:26,408 - INFO - 	count	z_opt	time_spp	time_lp	time_total	ncols	nrows	time_spp_low_res	n_cols_low_res
2025-02-20 20:13:44,648 - INFO - 	1	3710000000007.0	0	0.00018405914306640625	18.24050521850586	383	633	0	0
2025-02-20 20:14:03,116 - INFO - 	2	3710000000007.0	0	0.00047898292541503906	36.707903146743774	386	633	0	0
2025-02-20 20:14:21,469 - INFO - 	3	3640000000016.0	0	0.0007948875427246094	55.0604293346405	389	633	0	0
2025-02-20 20:14:39,591 - INFO - 	4	3560000000031.0	0	0.0009686946868896484	73.18289542198181	392	633	0	0
2025-02-20 20:14:57,477 - INFO - 	5	3560000000028.0	0	0.0012726783752441406	91.06905245780945	395	633	0	0
2025-02-20 20:15:15,226 - INFO - 	6	3490000000035.0	0	0.0016138553619384766	108.81768441200256	398	633	0	0
2025-02-20 20:15:33,174 - INFO - 	7	3490000000035.0	0	0.0019359588623046875	126.76524949073792	401	633	0	0
2025-02-20 20:15:50,763 - INFO - 	8	3490000000035.0	0	0.002271890640258789	144.35434341430664	404	633	0	0
2025-02-20 20:16:08,418 - INFO - 	9	3470000000033.0	0	0.00261688232421875	162.0090456008911	407	633	0	0
2025-02-20 20:16:25,493 - INFO - 	10	3405000000043.0	0	0.0029668807983398438	179.0838725566864	410	633	0	0
2025-02-20 20:16:42,571 - INFO - 	11	3405000000043.0	0	0.0033578872680664062	196.16154146194458	413	633	0	0
2025-02-20 20:16:58,712 - INFO - 	12	3390000000036.0	0	0.003734588623046875	212.30237340927124	416	633	0	0
2025-02-20 20:17:14,833 - INFO - 	13	3320000000052.0	0	0.0039365291595458984	228.42392659187317	419	633	0	0
2025-02-20 20:17:30,913 - INFO - 	14	3290000000065.5	0	0.004304409027099609	244.50391554832458	422	633	0	0
2025-02-20 20:17:48,531 - INFO - 	15	3233333333409.6675	0	0.004818439483642578	262.1210377216339	425	633	0	0
2025-02-20 20:18:06,216 - INFO - 	16	3233333333409.6675	0	0.00518035888671875	279.80670166015625	428	633	0	0
2025-02-20 20:18:22,534 - INFO - 	17	3233333333409.6675	0	0.005672454833984375	296.12440156936646	431	633	0	0
2025-02-20 20:18:39,657 - INFO - 	18	3226666666749.3325	0	0.006061553955078125	313.24745059013367	434	633	0	0
2025-02-20 20:18:56,786 - INFO - 	19	3173333333424.6675	0	0.006659507751464844	330.3756015300751	437	633	0	0
2025-02-20 20:19:14,255 - INFO - 	20	3146666666767.165	0	0.007104396820068359	347.8453378677368	440	633	0	0
2025-02-20 20:19:29,938 - INFO - 	21	3110000000106.801	0	0.007584333419799805	363.52808475494385	443	633	0	0
2025-02-20 20:19:47,108 - INFO - 	22	3104444444546.1123	0	0.00813436508178711	380.6981256008148	446	633	0	0
2025-02-20 20:20:03,356 - INFO - 	23	3090000000104.25	0	0.008585214614868164	396.94546151161194	449	633	0	0
