2025-02-22 07:13:39,821 - INFO - 	count	z_opt	time_spp	time_lp	time_total	ncols	nrows	time_spp_low_res	n_cols_low_res
2025-02-22 08:07:48,645 - INFO - 	1	3910000000002.0	0	0.0002009868621826172	3248.8237011432648	403	653	0	0
2025-02-22 09:15:17,243 - INFO - 	2	3910000000002.0	0	0.0005121231079101562	7297.421599149704	406	653	0	0
2025-02-22 10:17:09,041 - INFO - 	3	3910000000002.0	0	0.0006809234619140625	11009.218912124634	409	653	0	0
2025-02-22 11:16:16,480 - INFO - 	4	3840000000022.0	0	0.0009849071502685547	14556.65599822998	412	653	0	0
2025-02-22 12:01:18,052 - INFO - 	5	3770000000016.0	0	0.0012960433959960938	17258.228083848953	415	653	0	0
2025-02-22 13:02:18,435 - INFO - 	6	3700000000022.0	0	0.001605987548828125	20918.61079597473	418	653	0	0
2025-02-22 14:03:19,952 - INFO - 	7	3700000000022.0	0	0.0019199848175048828	24580.127459049225	421	653	0	0
2025-02-22 15:04:21,021 - INFO - 	8	3630000000048.0	0	0.0022499561309814453	28241.196717977524	424	653	0	0
2025-02-22 15:29:21,970 - INFO - 	9	3630000000048.0	0	0.002583026885986328	29742.145384788513	427	653	0	0
2025-02-22 16:20:56,979 - INFO - 	10	3565000000052.0	0	0.0029129981994628906	32837.15368580818	430	653	0	0
2025-02-22 16:59:21,392 - INFO - 	11	3543333333387.0	0	0.0032939910888671875	35141.56619477272	433	653	0	0
2025-02-22 16:59:40,056 - INFO - 	12	3537500000050.75	0	0.003650188446044922	35160.229228019714	436	653	0	0
2025-02-22 16:59:58,585 - INFO - 	13	3510000000046.0	0	0.004022121429443359	35178.75818991661	439	653	0	0
2025-02-22 17:00:16,918 - INFO - 	14	3450000000051.0	0	0.00442814826965332	35197.09115099907	442	653	0	0
2025-02-22 17:00:36,436 - INFO - 	15	3420000000058.5	0	0.004813194274902344	35216.608401060104	445	653	0	0
2025-02-22 17:00:56,034 - INFO - 	16	3400000000066.75	0	0.005189418792724609	35236.2066988945	448	653	0	0
2025-02-22 17:01:14,206 - INFO - 	17	3380000000073.0	0	0.005608558654785156	35254.378559827805	451	653	0	0
2025-02-22 17:01:37,615 - INFO - 	18	3363333333405.0005	0	0.007888555526733398	35277.78713846207	454	653	0	0
2025-02-22 17:01:58,458 - INFO - 	19	3346666666738.9995	0	0.00908970832824707	35298.62923836708	457	653	0	0
2025-02-22 17:02:16,274 - INFO - 	20	3330000000077.0	0	0.00957179069519043	35316.444932460785	460	653	0	0
2025-02-22 17:02:38,095 - INFO - 	21	3270000000087.0	0	0.010153770446777344	35338.265511512756	463	653	0	0
2025-02-22 17:02:58,608 - INFO - 	22	3270000000087.0	0	0.010745763778686523	35358.77842259407	466	653	0	0
2025-02-22 17:03:19,649 - INFO - 	23	3268000000092.0005	0	0.011555671691894531	35379.81845450401	469	653	0	0
2025-02-22 17:03:41,409 - INFO - 	24	3268000000092.0005	0	0.012041807174682617	35401.577122449875	472	653	0	0
2025-02-22 17:04:04,437 - INFO - 	25	3257500000091.5	0	0.012553930282592773	35424.6039583683	475	653	0	0
2025-02-22 17:04:23,568 - INFO - 	26	3160000000103.0	0	0.013005971908569336	35443.73505830765	478	653	0	0
2025-02-22 17:04:43,027 - INFO - 	27	3160000000103.0	0	0.013612985610961914	35463.192841529846	481	653	0	0
2025-02-22 17:05:01,446 - INFO - 	28	3160000000103.0	0	0.013987064361572266	35481.611563682556	484	653	0	0
2025-02-22 17:05:19,516 - INFO - 	29	3110000000111.0	0	0.014368057250976562	35499.681214571	487	653	0	0
2025-02-22 17:05:42,195 - INFO - 	30	3110000000111.0	0	0.01477193832397461	35522.36049056053	490	653	0	0
2025-02-22 17:06:03,938 - INFO - 	31	3100000000125.0	0	0.015368938446044922	35544.10330247879	493	653	0	0
2025-02-22 17:06:26,103 - INFO - 	32	3100000000122.1675	0	0.016117572784423828	35566.26813745499	496	653	0	0
2025-02-22 17:06:50,623 - INFO - 	33	3075000000120.75	0	0.016809701919555664	35590.78781747818	499	653	0	0
2025-02-22 17:07:14,242 - INFO - 	34	3075000000120.75	0	0.017778635025024414	35614.40635752678	502	653	0	0
2025-02-22 17:07:36,458 - INFO - 	35	3050000000154.0	0	0.018469810485839844	35636.62206029892	505	653	0	0
2025-02-22 17:07:57,314 - INFO - 	36	3040000000133.25	0	0.019190549850463867	35657.47833418846	508	653	0	0
2025-02-22 17:08:15,703 - INFO - 	37	3026000000153.9985	0	0.01977252960205078	35675.866626262665	511	653	0	0
2025-02-22 17:08:34,961 - INFO - 	38	3025000000136.592	0	0.02086949348449707	35695.125026226044	514	653	0	0
2025-02-22 17:08:53,938 - INFO - 	39	3011363636503.2725	0	0.021576642990112305	35714.100981235504	517	653	0	0
2025-02-22 17:09:13,419 - INFO - 	40	3010833333473.832	0	0.02257370948791504	35733.58224606514	520	653	0	0
2025-02-22 17:09:34,451 - INFO - 	41	3002500000140.25	0	0.02333855628967285	35754.61375832558	523	653	0	0
2025-02-22 17:09:55,807 - INFO - 	42	2976666666814.498	0	0.02417135238647461	35775.96989226341	526	653	0	0
2025-02-22 17:10:16,376 - INFO - 	43	2968333333491.1675	0	0.024961471557617188	35796.5392935276	529	653	0	0
